URN,schname,pcode_fixed,latitude,longitude
149391,Mount Tamar School,PL5 2EF,50.408037,-4.178617
113957,Mountjoy School,DT8 3HB,50.81904,-2.749297
136873,Mounts Bay Academy,TR18 3JT,50.128094,-5.557054
121779,Mowbray School,DL8 2SD,54.281924,-1.600505
116559,Moyles Court School,BH24 3NF,50.875835,-1.771263
143716,Mulberry Academy London Dock,E1W 2AD,51.50853,-0.065135
137789,Mulberry Academy Shoreditch,E2 6NW,51.527389,-0.069613
137745,Mulberry Academy Woodside,N22 5QJ,51.603501,-0.100958
143629,Mulberry School for Girls,E1 2JP,51.513987,-0.0595
144700,Mulberry Stepney Green Mathematics and Computing College,E1 4SD,51.518528,-0.042212
144756,Mulberry UTC,E3 2RU,51.533997,-0.026425
143993,Mullion School,TR12 7EB,50.025261,-5.237475
126154,Muntham House School,RH13 0NJ,51.036504,-0.397432
112991,Murray Park Community School,DE3 9LL,52.918107,-1.530856
137887,Music Stuff,M11 2NA,53.47366,-2.182031
135111,My Choice School Arundel,BN18 9QY,50.857135,-0.53625
148644,Myles Academy,B21 0PD,52.500949,-1.94445
136907,Myton School,CV34 6PJ,52.279924,-1.565383
145957,NCEA Castle School,NE63 9FZ,55.176184,-1.54594
135886,NCEA Duke's Secondary School,NE63 9FZ,55.176184,-1.54594
138466,Nailsea School,BS48 2HN,51.430526,-2.755074
143167,Nancealverne School,TR20 8TP,50.12442,-5.548945
139272,Neale-Wade Academy,PE15 9PX,52.536946,0.088603
137082,Nene Park Academy,PE2 7EA,52.555,-0.281
149368,NeneGate,PE1 5GZ,52.579683,-0.223747
148425,Ness Point School,NR32 1NL,52.47761,1.751982
138318,Neston High School,CH64 9NH,53.296828,-3.054828
120361,Nether Hall School,LE5 1RT,52.651525,-1.050683
146493,Nether Stowe School,WS13 7NB,52.690724,-1.82415
137915,Nethergate Academy,NG11 8HX,52.904185,-1.168263
107756,Netherhall Learning Campus High School,HD5 9PG,53.655895,-1.755586
112382,Netherhall School,CA15 6NT,54.716687,-3.488621
137902,Netherthorpe School,S43 3PU,53.267094,-1.34125
143907,Netherwood Academy,S73 8FE,53.530612,-1.396442
143400,New Barn School,RH12 3PQ,51.07669,-0.380341
144033,New Barn School,RG20 8HZ,51.457317,-1.409732
138697,New Bridge School,OL8 3PH,53.514328,-2.13796
130418,New City College,E14 0AF,51.508545,-0.016975
131945,New College Leicester,LE3 6DN,52.642,-1.18
117064,New College Worcester (NMSS),WR5 2JX,52.179,-2.191
134395,New Direction,S43 4BX,53.269573,-1.262582
137279,New Forest School,SO45 1FJ,50.825425,-1.358784
136112,New Forest Small School,SO43 7BU,50.875338,-1.56437
109393,New Fosseway School,BS13 0RG,51.407428,-2.58888
115387,New Hall School,CM3 3HS,51.764212,0.511426
135827,New Horizons Learning Centre,BS15 4EA,51.464921,-2.49739
142151,New Horizons School (Part of the Sabden Multi Academy Trust),TN38 9JU,50.87589,0.548507
135372,New Line Learning Academy,ME15 9QL,51.247448,0.533776
112936,New Mills School,SK22 4NR,53.366871,-1.996038
145850,New Park Academy,M30 0RW,53.483708,-2.357873
135651,New Rickstones Academy,CM8 2SD,51.818266,0.636885
150811,New Road Academy,TF2 7AB,52.70789,-2.444886
102879,New Rush Hall School,IG6 2LB,51.600593,0.084706
146013,New Siblands School,BS35 2JU,51.610801,-2.511418
146332,New Skill Centre,IP3 9QR,52.034964,1.197999
145417,New Ways School,B38 9EL,52.392,-1.946
100763,New Woodlands School,BR1 5PD,51.429099,0.001709
130996,Newark Orchard School,NG24 3AL,53.0639,-0.788114
135199,Newbridge Learning Community,WN2 3TL,53.524635,-2.599413
144875,Newbridge School,RM6 4TR,51.575677,0.119227
143174,Newbury Independent School,B6 7SS,52.507161,-1.864735
131016,Newbury Manor School,BA11 3RG,51.250277,-2.432241
142277,Newcastle Academy,ST5 2QS,53.003837,-2.248728
108538,Newcastle High School for Girls,NE2 3BA,54.987624,-1.60958
108544,Newcastle School for Boys,NE3 4ES,55.004846,-1.622546
124487,Newcastle-under-Lyme School,ST5 1DB,53.010594,-2.217841
138746,Newent Community School and Sixth Form Centre,GL18 1QF,51.927366,-2.411873
104982,Newfield School,L23 4TG,53.495699,-2.997712
132051,Newfield School,BB1 2PW,53.736826,-2.45559
140821,Newfield Secondary School,S8 9JP,53.346729,-1.459683
147875,Newhouse Academy,OL10 2NT,53.582243,-2.217057
149398,Newingate School,CT1 3DT,51.271629,1.091336
144307,Newland School for Girls,HU6 7RU,53.772,-0.371
140138,Newlands Academy,SE15 3AZ,51.458769,-0.049679
142357,Newlands Girls' School,SL6 5JB,51.522948,-0.760551
101564,Newman Catholic College,NW10 3RN,51.53762,-0.239188
106966,Newman School,S60 3LX,53.408592,-1.330583
151166,Newman School,S60 3LX,53.408592,-1.330583
140669,Newmarket Academy,CB8 0EB,52.249101,0.395634
136516,Newport Girls' High School Academy,TF10 7HL,52.763217,-2.381218
136533,Newquay Tretherras,TR7 3BH,50.416916,-5.057667
147888,Newsome Academy,HD4 6JN,53.62634,-1.787827
136551,Newstead Wood School,BR6 9SA,51.367,0.074
137124,Newton Abbot College,TQ12 2NF,50.533507,-3.614539
148620,NexGen Academy,L14 9BA,53.419098,-2.876158
119050,Nexus Foundation Special School,TN11 8AA,51.183991,0.249487
137938,Nicholas Breakspear Catholic School,AL4 0TT,51.747485,-0.288811
139936,Nicholas Chamberlaine School,CV12 9EA,52.479653,-1.459363
149987,Nidderdale High School,HG3 5HL,54.090291,-1.770961
143175,Nightingale Community Academy,SW17 7DF,51.437596,-0.168007
136406,"Ninestiles, an Academy",B27 7QG,52.439388,-1.832579
138586,Nishkam High School,B19 2LF,52.495693,-1.907397
139720,Nishkam School West London,TW7 5PN,51.486856,-0.336395
137125,Noadswood School,SO45 4ZF,50.859103,-1.417484
143853,Noel-Baker Academy,DE24 0BR,52.882167,-1.437343
136795,Nonsuch High School for Girls,SM3 8AB,51.355417,-0.223734
147604,Noorul Uloom,BB2 3NY,53.734,-2.479
137754,Norbury High School for Girls,CR7 8BT,51.410836,-0.112115
108628,Norham High School,NE29 7BU,55.005679,-1.473916
143385,Norlington School and 6th Form,E10 6JZ,51.567452,-0.003056
103112,Normanhurst School,E4 7BA,51.632753,0.006772
134294,Normanton House School,DE23 8DF,52.898703,-1.483986
143718,North Brent School,NW10 2UF,51.551026,-0.249268
140816,North Bridge Enterprise College,DN4 5JW,53.509,-1.114
141250,North Bridge House Senior Canonbury School,N1 2NQ,51.544354,-0.097912
100074,North Bridge House Senior School,NW3 5UD,51.554458,-0.174751
116928,North Bromsgrove High School,B60 1BA,52.336981,-2.053584
149682,North Bromsgrove High School,B60 1BA,52.336981,-2.053584
139401,North Cambridge Academy,CB4 2JF,52.224296,0.130504
143104,North Cestrian School,WA14 4AJ,53.388227,-2.355929
141248,North Chadderton School,OL9 0BN,53.5561,-2.151244
136745,North Durham Academy,DH9 0TW,54.871568,-1.69022
139329,North East Centre for Autism - Aycliffe School,DL5 6UN,54.62261,-1.548916
145900,North East Futures UTC,NE1 3AS,54.967,-1.616
130822,North East Surrey College of Technology,KT17 3DS,51.342565,-0.244678
144279,North Gosforth Academy,NE13 6EJ,55.05826,-1.619242
131975,North Hill House,BA11 2HB,51.236261,-2.316589
136502,North Huddersfield Trust School,HD2 1DJ,53.666083,-1.771328
136871,North Kesteven Academy,LN6 9AG,53.187,-0.597
142202,North Leamington School,CV32 6RD,52.315541,-1.534184
131065,North Liverpool Academy,L5 0SQ,53.424101,-2.96851
102257,North London Collegiate School,HA8 7RJ,51.61422,-0.294725
134764,North London Grammar School,NW9 6HB,51.589382,-0.23982
135365,North Oxfordshire Academy,OX16 0UD,52.071796,-1.367061
147829,North Ridge Community School,DN6 7EF,53.568597,-1.195015
132905,North Ridge High School,M9 0RP,53.535995,-2.21857
139071,North Road Academy,ST6 2BP,53.041404,-2.186825
136146,North Shore Academy,TS20 2AY,54.574935,-1.308074
148322,North Star 240°,BS11 0QA,51.503747,-2.65641
147505,North Walsham High School,NR28 9HZ,52.815857,1.394606
142524,North West Hospital School,SK8 3DG,53.374934,-2.221487
135794,North West London Independent Special School,W3 7DD,51.514648,-0.249673
146969,Northallerton School & Sixth Form College,DL6 1ED,54.345684,-1.432795
134814,Northampton Academy,NN3 8NH,52.258052,-0.830782
122144,Northampton High School,NN4 6UU,52.209802,-0.886053
142485,Northampton International Academy,NN1 3DA,52.244709,-0.897995
149782,Northampton School,NN3 7TR,52.282543,-0.842671
136299,Northampton School for Boys,NN1 5RT,52.239215,-0.867553
140510,Northampton School for Girls,NN3 6DG,52.265768,-0.874482
118138,Northcott School and Sixth Form College,HU7 4EL,53.796019,-0.333649
114645,Northease Manor School,BN7 3EY,50.840877,0.004385
108551,Northern Counties School,NE2 3BB,54.989046,-1.61102
111731,Northfield School and Sports College,TS22 5EG,54.61717,-1.310579
118788,Northfleet School for Girls,DA11 8AQ,51.42894,0.34084
118928,Northfleet Technology College,DA11 8BG,51.433434,0.342422
124840,Northgate High School,IP4 3DL,52.071928,1.180631
141268,Northgate High School,NR19 2EU,52.688197,0.944649
137354,Northgate School Academy Trust,NN2 6LR,52.257478,-0.900184
136510,Northleigh House School,CV35 7HZ,52.317344,-1.675116
101943,Northolt High School,UB5 4HP,51.551694,-0.375066
148128,Northstowe Learning Community,CB24 1DJ,52.280675,0.068142
102452,Northwood College for Girls GDST,HA6 2YE,51.609856,-0.427986
137829,Northwood School,HA6 1QN,51.601758,-0.406982
124395,Norton Canes High School,WS11 9SP,52.67901,-1.966841
136262,Norton College,WR5 2BA,52.157,-2.161
136728,Norton College,YO17 9PT,54.12532,-0.783385
146519,Norton College Tewkesbury,GL20 8UQ,52.000808,-2.125618
136335,Norton Hill Academy,BA3 4AD,51.280612,-2.479309
121241,Norwich High School for Girls,NR2 2HU,52.618537,1.276074
121242,Norwich School,NR1 4DD,52.630973,1.300368
129511,Norwich Steiner School,NR1 2HW,52.617189,1.298296
137013,Notley High School and Braintree Sixth Form,CM7 1WY,51.866,0.55
150373,Notre Dame Catholic Academy,L5 5AF,53.425474,-2.978369
104706,Notre Dame Catholic College,L5 5AF,53.425474,-2.978369
149369,Notre Dame Catholic Girls' School,SE1 6EX,51.496978,-0.106138
138361,Notre Dame High School,S10 3BT,53.3727,-1.517131
137913,"Notre Dame High School, Norwich",NR1 3PB,52.623005,1.296857
140737,Notre Dame RC School,PL6 5HN,50.421854,-4.126627
125375,Notre Dame School,KT11 1HA,51.342215,-0.424353
101954,Notting Hill & Ealing High School GDST,W13 8AX,51.52151,-0.316062
135881,Nottingham Academy,NG3 7EB,52.956667,-1.114947
141010,Nottingham Free School,NG5 1EB,52.98,-1.16
137184,Nottingham Girls' Academy,NG8 3LD,52.963978,-1.200317
122936,Nottingham Girls' High School,NG1 4JB,52.962657,-1.156392
122915,Nottingham High School,NG7 4ED,52.962487,-1.15982
140984,Nottingham University Academy of Science and Technology,NG7 2PL,52.941442,-1.180599
135761,Nottingham University Samworth Academy,NG8 4HY,52.96455,-1.235116
144286,Notton House Academy,SN15 2NF,51.425991,-2.130015
140515,Nova Hreod Academy,SN2 2NQ,51.579,-1.808
138779,Novaturient School,NR30 1EA,52.610155,1.736187
137028,Nower Hill High School,HA5 5RP,51.590707,-0.365143
104839,Nugent House School,WN5 7TT,53.491711,-2.71074
136158,Nuneaton Academy,CV10 7PD,52.514895,-1.502667
150454,Nuneaton Academy,CV10 7PD,52.514895,-1.502667
137051,Nunnery Wood High School,WR5 2LT,52.184022,-2.189963
138845,Nunthorpe Academy,TS7 0LA,54.532302,-1.163046
147465,Nurture Learning,DY11 6RX,52.387649,-2.257722
147787,OYY Lubavitch Boys School,M7 4HL,53.51517,-2.250147
139037,Oak Academy,BH11 9JJ,50.7626,-1.920293
140286,Oak Bank School,LU7 3BE,51.936293,-0.658949
135573,Oak Field School,NG8 3HW,52.962855,-1.211132
126161,Oak Grove College,BN13 1JX,50.827662,-0.409648
135090,Oak Heights Independent School,TW3 1JS,51.469062,-0.363318
144784,Oak Hill School,EN4 8XE,51.635252,-0.15677
143406,Oak House School,IG3 9AB,51.557023,0.094282
101094,Oak Lodge School,SW12 8NA,51.44865,-0.158045
116637,Oak Lodge School,SO45 4RQ,50.861948,-1.430975
143865,Oak Lodge School,N2 0QY,51.589489,-0.177161
140942,Oak Tree School,TR4 9NH,50.259,-5.124
145987,Oak View School,IG10 1TS,51.65006,0.069526
102449,Oak Wood School,UB10 9HT,51.540281,-0.443954
139469,Oak Wood Secondary School,CV11 4QH,52.509939,-1.460671
138367,Oakbank,RG7 1ER,51.402876,-0.965081
118140,Oakfield,HU9 4HD,53.764274,-0.264282
131530,Oakfield High School and College,WN2 4XA,53.532137,-2.555224
133719,Oakfield Park School,WF7 7DT,53.636921,-1.336124
136454,Oakgrove School,MK10 9JQ,52.038944,-0.709387
120322,Oakham School,LE15 6DT,52.669992,-0.727462
119833,Oakhill School,BB7 9AF,53.827798,-2.399103
137345,Oaklands Catholic School,PO7 7BW,50.868372,-1.021582
100972,Oaklands School,E2 6PR,51.529238,-0.06172
102555,Oaklands School,TW3 4BX,51.479,-0.356
111504,Oaklands School,CW7 1NU,53.184194,-2.545106
132148,Oakley School,TN2 4NE,51.141096,0.307793
149717,Oakley School,CV33 9QE,52.254424,-1.53599
140182,Oakmoor School,GU35 0JB,51.115963,-0.866136
133405,Oaks Park High School,IG2 7PQ,51.578465,0.091573
147538,Oaks Park High School,SM5 4NS,51.347649,-0.166108
102069,Oaktree School,N14 4HN,51.643084,-0.145916
138130,Oakwood Academy,M30 9DY,53.49336,-2.336054
128078,Oakwood Community School,CV13 0JD,52.657472,-1.349636
140459,Oakwood High School,S60 2UH,53.416342,-1.345508
141954,Oakwood Learning Centre,DL2 2UH,54.606821,-1.66065
136727,Oakwood Park Grammar School,ME16 8AH,51.269409,0.497881
125273,Oakwood School,RH6 9AE,51.172343,-0.155862
140209,Oasis Academy Arena,SE25 4QL,51.393123,-0.062175
135671,Oasis Academy Brightstowe,BS11 0EB,51.490515,-2.670206
141652,Oasis Academy Brislington,BS4 5EY,51.425545,-2.538486
135654,Oasis Academy Coulsdon,CR5 1ES,51.3001,-0.113865
149783,Oasis Academy Daventry Road,BS14 9SQ,51.418927,-2.570779
140394,Oasis Academy Don Valley,S9 3TY,53.395993,-1.428411
134311,Oasis Academy Enfield,EN3 7XH,51.675,-0.023
135958,Oasis Academy Hadley,EN3 4PX,51.642,-0.037
135176,Oasis Academy Immingham,DN40 1JU,53.614499,-0.214074
135721,Oasis Academy Isle of Sheppey,ME12 3JQ,51.419532,0.78267
135663,Oasis Academy John Williams,BS14 9BU,51.420587,-2.564213
145723,Oasis Academy Leesbrook,OL4 5JE,53.535511,-2.081707
139995,Oasis Academy Lister Park,BD8 7ND,53.814591,-1.765433
135628,Oasis Academy Lord's Hill,SO16 8FA,50.941091,-1.459088
135629,Oasis Academy Mayfield,SO19 9NA,50.892026,-1.344676
135661,Oasis Academy MediaCityUK,M50 3UQ,53.474056,-2.2829
136027,Oasis Academy Oldham,OL8 4JZ,53.521444,-2.13266
135968,Oasis Academy Shirley Park,CR9 7AL,51.382871,-0.063255
146284,Oasis Academy Sholing,SO19 8PH,50.904962,-1.360153
141082,Oasis Academy Silvertown,E16 2BB,51.502,0.026
139659,Oasis Academy South Bank,SE1 7HS,51.498482,-0.111752
149784,Oasis Academy Temple Quarter,BS3 4PZ,51.444692,-2.586496
135209,Oasis Academy Wintringham,DN32 0AZ,53.548544,-0.08053
149519,Oastlers School,BD4 7RH,53.778064,-1.735318
126085,Oathall Community College,RH16 2AQ,51.006477,-0.092159
138803,"Octavia House Schools, London",SE11 6AU,51.490502,-0.111502
149566,Odyssey House School - Bloomsbury,WC1B 4JP,51.520638,-0.125843
106004,Oholei Yosef Yitzchok Lubavitch Schools,M7 4LH,53.510497,-2.262469
145337,Okehampton College,EX20 1PW,50.736587,-3.999866
146144,Old Buckenham High School,NR17 1RL,52.484445,1.043027
143429,Old Farm School,TS12 2TZ,54.548282,-0.922498
101846,Old Palace of John Whitgift School,CR0 1AX,51.372782,-0.104514
103870,Old Swinford Hospital,DY8 1QX,52.45,-2.145
137701,Oldbury Academy,B68 8NE,52.480842,-2.009277
142153,Oldbury Wells School,WV16 5JD,52.53065,-2.426592
136483,Oldfield School,BA1 9AB,51.393265,-2.406998
144816,Olive High,BB11 2RY,53.792938,-2.238683
131575,Oliver House School,PR7 1XA,53.661305,-2.645917
136088,Olsen House School,L23 5TD,53.49,-3.024
149445,Olympus,CR2 9LQ,51.325504,-0.065342
147704,Omnia Foundation,SS6 9DT,51.596,0.589
136227,On Track Education,NN3 6QB,52.274096,-0.859981
136019,On Track Education Centre Westbury,BA13 4JY,51.276843,-2.206679
127003,On Track Education Mildenhall,IP28 7RD,52.353135,0.497872
133570,On Track Education Services Ltd,PE13 2RJ,52.658664,0.153844
145181,On Track Education Services Ltd,EX31 3UD,51.064265,-4.089403
134137,On Track Education Silverstone,NN12 8UB,52.094647,-1.021702
131715,On Track Education Totnes,TQ9 5LQ,50.4337,-3.681036
139474,One In A Million Free School,BD8 7DX,53.80501,-1.76043
134887,OneSchool Global Kenley Campus,CR3 5FX,51.301563,-0.091971
134493,OneSchool Global Northwich,CW8 1HW,53.248276,-2.530827
134467,OneSchool Global Reading Senior Campus,RG2 0LU,51.437663,-0.969761
134464,OneSchool Global UK,CV9 1AE,52.575868,-1.541274
141520,OneSchool Global UK - Biggleswade Campus,SG18 0EP,52.102772,-0.240874
134463,OneSchool Global UK - Gloucester,GL4 3DB,51.858208,-2.216973
134562,OneSchool Global UK - Hindhead Campus,GU26 6SJ,51.120076,-0.73584
134452,OneSchool Global UK - Maidstone Campus,ME17 4HT,51.229521,0.519423
134455,OneSchool Global UK - Swaffham Campus,PE37 7XD,52.65463,0.685372
134480,OneSchool Global UK Colchester Campus,CO6 4RW,51.993,0.886
134589,OneSchool Global UK Ridgeway Campus,DN17 1BS,53.57972,-0.670796
135074,OneSchool Global Uk Nottingham Campus,NG10 4HR,52.906537,-1.282201
141555,OneSchool Global York Campus,YO23 2QA,53.935413,-1.087304
138871,OneSchoolGlobal Bristol Campus,GL13 9RS,51.70875,-2.459726
134770,Oneschool Global Uk Lancaster Campus,LA2 8LH,54.114613,-2.63921
135849,Oneschool Global Uk Plymouth Campus,PL5 1HL,50.402,-4.198
134460,Oneschool Global Uk Salisbury Campus,SP2 0JE,51.084404,-1.873915
135799,"Oneschool Global Uk, Northampton Campus",NN4 8QS,52.225208,-0.927334
147535,Onslow St Audrey's School,AL10 8AB,51.760211,-0.22053
144818,Open Box Education Centre,CM16 5DN,51.699355,0.109647
134315,Options Barton,DN18 6DA,53.681832,-0.426224
135445,Options Higford,TF11 9ET,52.603169,-2.365533
131004,Options Trent Acres School,DE13 7HR,52.748126,-1.804082
148476,Orchard Manor School,EX7 9SF,50.575329,-3.479044
144629,Orchard Mead Academy,LE5 1RT,52.651525,-1.050683
142040,Orchard Park High School,CR0 7NJ,51.385,-0.04
138448,Orchard School Bristol,BS7 0XZ,51.499733,-2.580158
136304,Orchards Academy,BR8 7TE,51.397,0.171
134042,Oriel High School,RH10 7XW,51.105863,-0.159052
147728,Orion Academy,OX4 6DQ,51.71847,-1.207371
147234,Orion School,B18 7QD,52.488479,-1.926852
138651,Orleans Park School,TW1 3BB,51.450974,-0.319062
136185,Ormiston Bolingbroke Academy,WA7 6EP,53.320247,-2.670823
135980,Ormiston Bushfield Academy,PE2 5RQ,52.545073,-0.30313
140864,Ormiston Chadwick Academy,WA8 7HU,53.372112,-2.759414
139403,Ormiston Denes Academy,NR32 4AH,52.489777,1.748671
137674,Ormiston Endeavour Academy,IP1 6SG,52.084996,1.138874
137673,Ormiston Forge Academy,B64 6QU,52.477383,-2.062015
136680,Ormiston Horizon Academy,ST6 6JZ,53.071826,-2.198956
137109,Ormiston Ilkeston Enterprise Academy,DE7 5HS,52.971828,-1.315816
137196,Ormiston Maritime Academy,DN34 5AH,53.555738,-0.099409
142186,Ormiston Meridian Academy,ST3 7DF,52.973009,-2.107056
145134,Ormiston NEW Academy,WV10 6SE,52.622342,-2.139432
135960,Ormiston Park Academy,RM15 4RU,51.505282,0.255623
137152,Ormiston Rivers Academy,CM0 8QB,51.638695,0.813877
145008,Ormiston SWB Academy,WV14 0LN,52.561591,-2.078493
135979,Ormiston Sandwell Community Academy,B69 2HE,52.509981,-2.039886
